tourist_id,gender,age,age_group,source_province,attraction_name,attraction_category,attraction_level,city,province,ticket_price,visit_date,visit_duration_hours,spend_amount,other_spend,rating,is_group_tour,group_fee,trip_days,main_spots,transport_mode,season,is_holiday,recommendation_level,satisfaction_level
1168,Female,53,46-55,Guizhou,Sheng Suo Fei Ya Jiao Tang,Historical Architecture,4A,Ha Er Bin Shi,Heilongjiang,20,2024/11/4,6.8,219.64,199.64,4.6,No,,,,,Autumn,No,Highly Recommend,Very Satisfied
2645,Female,48,46-55,Hubei,Xiang Yang Gu Long Zhong,Historical Culture,5A,Xiang Yang Shi,Hubei,87,2022/11/16,1.7,156.07,69.07,5,No,,,,,Autumn,No,Highly Recommend,Very Satisfied
2367,Female,43,36-45,Ningxia,Fu Zi Miao Qin Huai Feng Guang Dai,Historical Culture,5A,Nan Jing Shi,Jiangsu,0,2024/8/16,6.8,391.65,391.65,4.8,No,,,,,Summer,No,Highly Recommend,Very Satisfied
2101,Female,58,56+,Jiangsu,Dong Lin Si,Religious Culture,4A,Jiu Jiang Shi,Jiangxi,0,2025/4/15,3.8,278.52,278.52,4.5,Yes,2985,3,"Gu Hui Zhou Wen Hua Lv You Qu ,  Lu Gu Hu ,  Shuang Ya Shan Qi Xing Feng ,  E Zhou Liang Zi Hu ,  Shen Zhen Dong Bu Hua Qiao Cheng ,  Ning De Yuan Yang Xi",Gao Tie + Da Ba,Chun Ji,No,Highly Recommend,Very Satisfied
7069,Female,66,56+,Tianjin,San Ming Tai Ning Da Jin Hu,Natural Scenery,5A,San Ming Shi,Fujian,80,2022/8/29,1.1,220.66,140.66,4.7,No,,,,,Summer,No,Highly Recommend,Very Satisfied
6967,Male,29,26-35,Xinjiang,Gu Hui Zhou Wen Hua Lv You Qu,Historical Culture,5A,Huang Shan Shi,Anhui,148,2024/8/7,2.7,247.88,99.88,4.7,No,,,,,Summer,No,Highly Recommend,Very Satisfied
56,Female,29,26-35,Hunan,Hai Luo Gou,Natural Scenery,5A,Gan Zi Zhou,Sichuan,90,2023/5/17,3,583.84,493.84,4.6,No,,,,,Chun Ji,No,Highly Recommend,Very Satisfied
8670,Male,53,46-55,Xinjiang,Bei Jing Zhi Wu Yuan,Botanical Garden,4A,Beijing,Beijing,10,2022/11/25,6.2,10,0,4.1,Yes,1188,6,"Yan Bian Chao Xian Zu Min Su Yuan ,  Wan Nian Bing Dong ,  Fu Xian Hu ,  Xuan Kong Si ,  San Xia Da Ba",Gao Tie + Da Ba,Autumn,No,Recommend,Satisfied
8341,Female,20,18-25,Chongqing,Tian Zi Fang,Wen Hua Yi Shu,3A,Shanghai,Shanghai,0,2024/12/2,7.7,49.94,49.94,3.4,No,,,,,Winter,No,Neutral,Neutral
1801,Female,51,46-55,Hunan,Shuang Ya Shan Qi Xing Feng,Natural Scenery,4A,Shuang Ya Shan Shi,Heilongjiang,40,2024/6/8,2.1,460.36,420.36,5,No,,,,,Summer,Yes,Highly Recommend,Very Satisfied
2259,Male,52,46-55,Fujian,Wen Zhou Nan Xi Jiang,Natural Scenery,4A,Wen Zhou Shi,Zhejiang,50,2022/7/14,4.1,491.13,441.13,4.4,Yes,5888,1,"Qing Dao Hai Bin Feng Jing Qu ,  Bei Jing Zhi Wu Yuan ,  Lao Jun Shan ,  Shao Shan ,  Gu Hui Zhou Wen Hua Lv You Qu",Fei Ji + Da Ba,Summer,No,Recommend,Satisfied
4559,Male,68,56+,Shanghai,Tian Tang Zhai,Natural Scenery,5A,Lu An Shi,Anhui,115,2024/8/3,1.8,115,0,5,No,,,,,Summer,Yes,Highly Recommend,Very Satisfied
4906,Female,45,36-45,Heilongjiang,Chong Sheng Si San Ta,Religious Culture,5A,Da Li Zhou,Yunnan,75,2022/7/29,2.7,227.59,152.59,3.8,No,,,,,Summer,No,Recommend,Satisfied
7089,Male,68,56+,Hubei,Nan Xun Gu Zhen,Ancient Town,5A,Hu Zhou Shi,Zhejiang,80,2024/12/18,5.8,380.46,300.46,4.3,No,,,,,Winter,No,Recommend,Satisfied
7019,Female,50,46-55,Shandong,Wu Yuan,Natural Scenery,5A,Shang Rao Shi,Jiangxi,210,2023/3/3,7.8,330.52,120.52,4.3,No,,,,,Chun Ji,No,Recommend,Satisfied
7199,Male,39,36-45,Shandong,Song Hua Hu,Natural Scenery,4A,Ji Lin Shi,Jilin,50,2022/10/16,3.1,325.51,275.51,4.5,No,,,,,Autumn,Yes,Highly Recommend,Very Satisfied
2303,Female,69,56+,Inner Mongolia,Xia Men Yuan Lin Zhi Wu Yuan,Botanical Garden,4A,Xia Men Shi,Fujian,40,2024/12/6,1.4,392.59,352.59,4.2,No,,,,,Winter,No,Recommend,Satisfied
3388,Female,66,56+,Henan,Li Jiang Gu Cheng,Ancient Town,5A,Li Jiang Shi,Yunnan,80,2023/2/6,4.8,80,0,4.8,No,,,,,Winter,Yes,Highly Recommend,Very Satisfied
3970,Male,24,18-25,Hunan,San Ya Ya Long Wan,Natural Scenery,4A,San Ya Shi,Hainan,0,2024/7/7,7.5,29.58,29.58,4.4,No,,,,,Summer,Yes,Recommend,Satisfied
8476,Female,19,18-25,Gansu,Tai Xing Da Xia Gu,Natural Scenery,4A,An Yang Shi,Henan,140,2022/10/22,2.6,398.49,258.49,4.5,Yes,1569,6,"Xi Qiao Shan ,  Zhan Jiang Hu Guang Yan ,  Xing Tai Da Xia Gu ,  Sui Hua Jin Gui Shan Zhuang ,  Ha Er Bin Bing Xue Da Shi Jie",Gao Tie + Da Ba,Autumn,Yes,Highly Recommend,Very Satisfied
7495,Male,54,46-55,Hubei,Shang Hai Ying Shi Le Yuan,Theme Park,4A,Shanghai,Shanghai,80,2024/1/8,3.5,368.61,288.61,4.9,No,,,,,Winter,Yes,Highly Recommend,Very Satisfied
2210,Male,39,36-45,Ningxia,Guang Zhou Ta,Urban Landmark,4A,Guang Zhou Shi,Guangdong,150,2022/12/3,2.1,365.39,215.39,4.4,No,,,,,Winter,Yes,Recommend,Satisfied
9174,Male,27,26-35,Hubei,Bei Da Hu Hua Xue Chang,Sports & Leisure,4A,Ji Lin Shi,Jilin,300,2024/4/27,6.2,762.49,462.49,4.4,No,,,,,Chun Ji,Yes,Recommend,Satisfied
8975,Male,61,56+,Shanghai,Shao Xing Lu Xun Gu Li,Historical Culture,5A,Shao Xing Shi,Zhejiang,0,2024/2/20,4.4,72.94,72.94,4.3,Yes,1346,3,"Nan Chang Ba Yi Qi Yi Ji Nian Guan ,  Wu Zhen ,  Nan Shan Wen Hua Lv You Qu ,  Lang Ya Shan ,  Wa Huang Gong",Kong Tiao Da Ba,Winter,Yes,Recommend,Satisfied
6184,Female,50,46-55,Tibet,Xiang Yang Gu Long Zhong,Historical Culture,5A,Xiang Yang Shi,Hubei,87,2024/10/12,3.9,159.39,72.39,4.3,Yes,5876,2,"Ping Yao Gu Cheng ,  Shuang Ya Shan Qi Xing Feng ,  Cai Shi Ji ,  Shen Yang Shi Bo Yuan ,  Mei Zhou Ke Tian Xia",Gao Tie + Da Ba,Autumn,Yes,Recommend,Satisfied
4720,Female,52,46-55,Sichuan,Wu Zhi Zhou Dao,Natural Scenery,5A,San Ya Shi,Hainan,144,2023/6/29,6,317.57,173.57,4.7,No,,,,,Summer,No,Highly Recommend,Very Satisfied
1206,Female,60,56+,Hebei,Guo Jia Bo Wu Guan,Wen Bo Yuan Guan,4A,Beijing,Beijing,0,2024/5/11,7.8,313.69,313.69,4.2,No,,,,,Chun Ji,Yes,Recommend,Satisfied
710,Female,55,46-55,Guizhou,Hui Zhou Xi Hu,Natural Scenery,4A,Hui Zhou Shi,Guangdong,0,2023/12/30,1.9,217.15,217.15,4.2,No,,,,,Winter,Yes,Recommend,Satisfied
4134,Female,50,46-55,Hubei,Ying Kou Ba Yu Quan,Natural Scenery,4A,Ying Kou Shi,Liaoning,0,2023/4/4,2,0,0,4.9,Yes,504,5,"Bao Tu Quan ,  Nan Xun Gu Zhen ,  Zhu Jia Jiao Gu Zhen ,  Xi Shuang Ban Na Re Dai Zhi Wu Yuan ,  Shen Zhen Shi Jie Zhi Chuang ,  Zhao Zhou Qiao",Fei Ji + Da Ba,Chun Ji,No,Highly Recommend,Very Satisfied
9070,Female,59,56+,Qinghai,Hang Zhou Xi Xi Shi Di,Natural Scenery,5A,Hang Zhou Shi,Zhejiang,80,2024/7/7,4.3,274.95,194.95,4.1,No,,,,,Summer,Yes,Recommend,Satisfied
1517,Male,25,18-25,Yunnan,Hong Hai Tan,Natural Scenery,5A,Pan Jin Shi,Liaoning,85,2022/7/31,2.2,581.95,496.95,4.9,No,,,,,Summer,Yes,Highly Recommend,Very Satisfied
1903,Female,37,36-45,Fujian,Guang Zhou Zhang Long Lv You Du Jia Qu,Theme Park,5A,Guang Zhou Shi,Guangdong,350,2024/1/30,6.4,459.45,109.45,5,No,,,,,Winter,Yes,Highly Recommend,Very Satisfied
9981,Male,67,56+,Jilin,Tai Zhou Shen Xian Ju,Natural Scenery,5A,Tai Zhou Shi,Zhejiang,110,2023/7/29,2.6,403.73,293.73,4.4,No,,,,,Summer,Yes,Recommend,Satisfied
6436,Male,67,56+,Liaoning,Gu Bei Shui Zhen,Ancient Town,4A,Beijing,Beijing,140,2023/2/8,1.7,141.17,1.17,4.2,Yes,3416,7,"Da Lian Xing Hai Guang Chang ,  Yang Shuo Xi Jie ,  Han Yang Ling ,  Da Jue Shan",Gao Tie + Da Ba,Winter,Yes,Recommend,Satisfied
2732,Female,38,36-45,Fujian,Shang Hai Ke Ji Guan,Ke Pu Jiao Yu,5A,Shanghai,Shanghai,45,2023/6/15,5,336.96,291.96,4.7,No,,,,,Summer,No,Highly Recommend,Very Satisfied
3567,Male,38,36-45,Henan,Kai Feng Fu,Historical Culture,4A,Kai Feng Shi,Henan,65,2022/8/30,1.8,347.25,282.25,4,No,,,,,Summer,No,Recommend,Satisfied
336,Male,21,18-25,Gansu,Xing Tai Da Xia Gu,Natural Scenery,4A,Xing Tai Shi,Hebei,50,2024/5/21,3.1,316.77,266.77,4.4,No,,,,,Chun Ji,No,Recommend,Satisfied
5222,Male,69,56+,Shaanxi,Liu Gong Dao,Revolutionary Site,5A,Wei Hai Shi,Shandong,130,2023/4/18,2.8,130,0,4.8,No,,,,,Chun Ji,No,Highly Recommend,Very Satisfied
8083,Male,48,46-55,Shanghai,Zhong Shan Ling,Revolutionary Site,5A,Nan Jing Shi,Jiangsu,0,2024/5/1,8,0,0,5,No,,,,,Chun Ji,No,Highly Recommend,Very Satisfied
525,Female,64,56+,Hong Kong,Bing Lang Gu,Min Su Wen Hua,5A,Bao Ting Xian,Hainan,96,2024/2/27,2.7,128.9,32.9,3.9,No,,,,,Winter,Yes,Recommend,Satisfied
9564,Male,68,56+,Taiwan,Lang Zhong Gu Cheng,Ancient Town,5A,Nan Chong Shi,Sichuan,120,2025/2/1,1.8,277.1,157.1,4.2,No,,,,,Winter,Yes,Recommend,Satisfied
9655,Female,24,18-25,Chongqing,Hei He Ai Hui Gu Cheng,Historical Culture,4A,Hei He Shi,Heilongjiang,50,2025/1/2,7,82.43,32.43,4.6,No,,,,,Winter,Yes,Highly Recommend,Very Satisfied
9585,Female,58,56+,Xinjiang,Nan Yue Heng Shan,Natural Culture,5A,Heng Yang Shi,Hunan,110,2023/4/16,6.1,536.3,426.3,4.2,Yes,754,4,"Shao Shan ,  Pu Tuo Shan ,  Hang Zhou Song Cheng",Fei Ji + Da Ba,Chun Ji,Yes,Recommend,Satisfied
2727,Male,34,26-35,Hubei,Chong Sheng Si San Ta,Religious Culture,5A,Da Li Zhou,Yunnan,75,2023/10/31,5,75,0,3.9,No,,,,,Autumn,Yes,Recommend,Satisfied
4128,Female,67,56+,Inner Mongolia,Lai Bin Jin Xiu Sheng Tang Shan,Natural Scenery,4A,Lai Bin Shi,Guangxi,65,2025/4/9,1.3,514.79,449.79,3.9,No,,,,,Chun Ji,No,Recommend,Satisfied
9228,Female,37,36-45,Shandong,Tian Men Lu Yu Gu Li,Historical Culture,4A,Tian Men Shi,Hubei,60,2023/1/29,3.1,257.27,197.27,4,No,,,,,Winter,Yes,Recommend,Satisfied
3560,Female,37,36-45,Beijing,Gui Feng,Natural Scenery,5A,Shang Rao Shi,Jiangxi,60,2025/4/12,7.6,437.73,377.73,5,Yes,504,5,"Bao Tu Quan ,  Nan Xun Gu Zhen ,  Zhu Jia Jiao Gu Zhen ,  Xi Shuang Ban Na Re Dai Zhi Wu Yuan ,  Shen Zhen Shi Jie Zhi Chuang ,  Zhao Zhou Qiao",Fei Ji + Da Ba,Chun Ji,Yes,Highly Recommend,Very Satisfied
7337,Male,66,56+,Henan,Han Yang Ling,Historical Site,4A,Xian Yang Shi,Shaanxi,70,2023/6/23,6.6,456.34,386.34,4.6,Yes,7611,1,"Xi Shuang Ban Na Ye Xiang Gu ,  Hang Zhou Xi Hu ,  Shang Hai Du Sha Fu Ren La Xiang Guan ,  Xi Tang Gu Zhen",Gao Tie + Da Ba,Summer,No,Highly Recommend,Very Satisfied
3230,Female,21,18-25,Shaanxi,Si Ping Zhan Yi Ji Nian Guan,Revolutionary Site,4A,Si Ping Shi,Jilin,0,2023/6/3,3.7,175.31,175.31,4.5,Yes,2814,4,"Lu Ya Shan ,  Ben Xi Shui Dong ,  Fu Zhou Gu Shan ,  Qing Dao Hai Bin Feng Jing Qu ,  Po Yang Hu",Gao Tie + Da Ba,Summer,Yes,Highly Recommend,Very Satisfied
1308,Female,24,18-25,Liaoning,Ju Zi Zhou,Cheng Shi Gong Yuan,5A,Chang Sha Shi,Hunan,0,2023/11/22,2.2,0,0,4.9,Yes,6785,2,"San Xia Da Ba ,  Jing Men Ming Xian Ling ,  Ming Huang Ling ,  Qi Tai He Bo Li Xi Da Quan ,  Wu Song Dao ,  Han Yang Ling",Kong Tiao Da Ba,Autumn,No,Highly Recommend,Very Satisfied
1173,Female,29,26-35,Anhui,Shang Hai Chen Shan Zhi Wu Yuan,Botanical Garden,4A,Shanghai,Shanghai,60,2023/8/31,1.6,60,0,3.8,Yes,7553,5,"Chen Jia Ci ,  Zhao Zhou Qiao ,  Xing Tai Da Xia Gu ,  Qiao Jia Da Yuan",Fei Ji + Da Ba,Summer,No,Recommend,Satisfied
835,Female,24,18-25,Macau,Bai Shui Yang,Natural Scenery,5A,Ning De Shi,Fujian,120,2023/12/31,2,120,0,4.3,No,,,,,Winter,Yes,Recommend,Satisfied
8287,Male,29,26-35,Macau,Long Men Shi Ku,Historical Culture,5A,Luo Yang Shi,Henan,90,2024/2/19,3.8,292.16,202.16,4.2,No,,,,,Winter,Yes,Recommend,Satisfied
4404,Male,29,26-35,Shanghai,Tao Hua Yuan,Natural Culture,4A,Chang De Shi,Hunan,128,2023/6/22,7.8,155.93,27.93,4.7,No,,,,,Summer,No,Highly Recommend,Very Satisfied
7672,Male,45,36-45,Fujian,Cheng Du Da Xiong Mao Fan Yu Ji Di,Zoo,4A,Cheng Du Shi,Sichuan,58,2023/5/26,1.4,151.61,93.61,4.3,No,,,,,Chun Ji,No,Recommend,Satisfied
4663,Female,53,46-55,Chongqing,Guan Lin,Historical Culture,4A,Luo Yang Shi,Henan,40,2022/12/28,7.3,40,0,3.9,No,,,,,Winter,No,Recommend,Satisfied
6754,Female,27,26-35,Heilongjiang,Hu Lu Dao Xing Cheng Gu Cheng,Historical Culture,4A,Hu Lu Dao Shi,Liaoning,50,2023/12/27,6.4,243.08,193.08,4.4,No,,,,,Winter,No,Recommend,Satisfied
230,Male,55,46-55,Shandong,Yu Long Xue Shan,Natural Scenery,5A,Li Jiang Shi,Yunnan,130,2023/8/31,5.7,130,0,4.4,No,,,,,Summer,No,Recommend,Satisfied
1683,Male,69,56+,Guizhou,Da Lian Xing Hai Guang Chang,Urban Landscape,4A,Da Lian Shi,Liaoning,0,2023/2/20,7,0,0,4.4,Yes,2848,7,"De Tian Pu Bu ,  Xia Men Yuan Lin Zhi Wu Yuan ,  Wa Huang Gong ,  Wu Yi Shan ,  San Jiang Cheng Yang Ba Zhai ,  Kuan Zhai Xiang Zi",Fei Ji + Da Ba,Winter,Yes,Recommend,Satisfied
5543,Female,42,36-45,Xinjiang,Shang Hai Huan Le Gu,Theme Park,4A,Shanghai,Shanghai,230,2022/9/5,6.4,340.24,110.24,4.2,Yes,1679,5,"Yong He Gong ,  Qing Dao Pi Jiu Bo Wu Guan ,  Mang Shan ,  San Ming Tai Ning Da Jin Hu ,  Shu Nan Zhu Hai ,  Zhou Shan Zhu Jia Jian",Kong Tiao Da Ba,Autumn,No,Recommend,Satisfied
4863,Male,36,36-45,Heilongjiang,Sha Jia Bang,Revolutionary Site,5A,Su Zhou Shi,Jiangsu,100,2024/1/18,3.3,100,0,5,No,,,,,Winter,Yes,Highly Recommend,Very Satisfied
5729,Male,61,56+,Tibet,Guang Zhou Zhang Long Lv You Du Jia Qu,Theme Park,5A,Guang Zhou Shi,Guangdong,350,2022/8/17,5,350,0,5,No,,,,,Summer,No,Highly Recommend,Very Satisfied
9054,Male,29,26-35,Jiangsu,Shang Hai Da Guan Yuan,Theme Park,4A,Shanghai,Shanghai,60,2023/9/11,2.1,445.55,385.55,4.7,No,,,,,Autumn,No,Highly Recommend,Very Satisfied
8682,Male,66,56+,Ningxia,Heng Shui Hu,Natural Scenery,4A,Heng Shui Shi,Hebei,30,2024/1/14,2.3,30,0,3.9,No,,,,,Winter,Yes,Recommend,Satisfied
1231,Female,32,26-35,Henan,Zhao Yang Feng Huang Shan,Natural Culture,4A,Zhao Yang Shi,Liaoning,60,2022/10/11,7.2,60,0,4.4,No,,,,,Autumn,Yes,Recommend,Satisfied
4085,Female,60,56+,Hubei,Jin Si Xia,Natural Scenery,5A,Shang Luo Shi,Shaanxi,100,2022/11/16,1.8,100,0,4.6,No,,,,,Autumn,No,Highly Recommend,Very Satisfied
1045,Female,23,18-25,Inner Mongolia,Jia Xing Nan Hu,Revolutionary Site,5A,Jia Xing Shi,Zhejiang,60,2024/11/20,3.2,312.56,252.56,4.2,No,,,,,Autumn,No,Recommend,Satisfied
5704,Female,18,18-25,Qinghai,Shang Hai Ke Ji Guan,Ke Pu Jiao Yu,5A,Shanghai,Shanghai,45,2022/12/25,4,45,0,4.3,No,,,,,Winter,Yes,Recommend,Satisfied
9572,Female,60,56+,Chongqing,Dan Dong Feng Huang Shan,Natural Scenery,4A,Dan Dong Shi,Liaoning,80,2024/12/12,4.7,273.43,193.43,4.5,Yes,553,6,"Yi He Yuan ,  Tai Xing Da Xia Gu ,  Liu Ye Hu ,  Wu Song Dao ,  Fu Rong Zhen",Fei Ji + Da Ba,Winter,No,Highly Recommend,Very Satisfied
9462,Male,66,56+,Sichuan,Mang Dang Shan,Historical Culture,5A,Shang Qiu Shi,Henan,90,2023/12/9,3.4,90,0,4.5,No,,,,,Winter,Yes,Highly Recommend,Very Satisfied
7933,Male,58,56+,Taiwan,Tian Ya Hai Jiao,Natural Scenery,4A,San Ya Shi,Hainan,81,2023/11/27,4.6,485.12,404.12,4.7,Yes,5472,6,"Bei Jing Ye Sheng Dong Wu Yuan ,  Da Lian Sen Lin Dong Wu Yuan ,  Tai Lao Shan ,  Chang Jia Zhuang Yuan ,  Xian Ning Jiu Gong Shan ,  Hua Qing Gong",Fei Ji + Da Ba,Autumn,No,Highly Recommend,Very Satisfied
1484,Female,33,26-35,Hebei,Hei He Ai Hui Gu Cheng,Historical Culture,4A,Hei He Shi,Heilongjiang,50,2024/8/11,1.2,332.18,282.18,3.9,No,,,,,Summer,Yes,Recommend,Satisfied
1462,Male,21,18-25,Tibet,De Tian Pu Bu,Natural Scenery,5A,Chong Zuo Shi,Guangxi,115,2024/7/7,5.8,115,0,4.5,No,,,,,Summer,Yes,Highly Recommend,Very Satisfied
6252,Female,29,26-35,Shaanxi,Xiao Gan Shuang Feng Shan,Natural Scenery,4A,Xiao Gan Shi,Hubei,45,2025/2/28,2.7,271.73,226.73,4.2,No,,,,,Winter,Yes,Recommend,Satisfied
7030,Male,50,46-55,Jilin,Bai Yun Shan,Natural Scenery,5A,Luo Yang Shi,Henan,75,2024/10/24,6.9,75,0,4.3,Yes,2280,5,"Hai Kou Qi Lou Lao Jie ,  Pu Tuo Shan ,  Xia Men Ceng Cuo An ,  Shang Hai Bo Wu Guan",Kong Tiao Da Ba,Autumn,Yes,Recommend,Satisfied
601,Male,59,56+,Guangdong,Cheng De Bi Shu Shan Zhuang,Historical Culture,5A,Cheng De Shi,Hebei,130,2024/5/5,1.6,576.3,446.3,4.1,Yes,1524,7,"San Xia Da Ba ,  Chong Sheng Si San Ta ,  Zhang Jia Kou Da Jing Men ,  Liu Zhou Long Tan Gong Yuan",Fei Ji + Da Ba,Chun Ji,Yes,Recommend,Satisfied
103,Female,55,46-55,Hubei,Dian Chi,Natural Scenery,4A,Kun Ming Shi,Yunnan,0,2024/7/5,3,314.63,314.63,4.4,No,,,,,Summer,No,Recommend,Satisfied
9344,Male,36,36-45,Hong Kong,Fu Xian Hu,Natural Scenery,4A,Yu Xi Shi,Yunnan,0,2023/5/11,5.9,61.75,61.75,4.7,Yes,2491,4,"Zi Que Jie Ti Tian ,  Tai Bai Shan ,  Ha Er Bin Bing Xue Da Shi Jie ,  Xian Tao Meng Li Shui Xiang ,  Hu Kou Pu Bu",Fei Ji + Da Ba,Chun Ji,No,Highly Recommend,Very Satisfied
439,Female,39,36-45,Anhui,Nan Chang Ba Yi Qi Yi Ji Nian Guan,Revolutionary Site,4A,Nan Chang Shi,Jiangxi,0,2025/4/8,2.5,285.86,285.86,4.2,Yes,937,2,"Nan Ping He Ping Gu Zhen ,  Tai Er Zhuang Gu Cheng ,  He Zhou Huang Yao Gu Zhen ,  Yuan Tou Zhu ,  Wei Fang Qing Zhou Gu Cheng ,  Yan An Ge Ming Ji Nian Guan",Gao Tie + Da Ba,Chun Ji,No,Recommend,Satisfied
9967,Male,22,18-25,Guangxi,Kun Ming Shi Bo Yuan,Theme Park,5A,Kun Ming Shi,Yunnan,100,2023/10/13,3.9,100,0,4.7,No,,,,,Autumn,Yes,Highly Recommend,Very Satisfied
2145,Female,70,56+,Macau,San Jiang Cheng Yang Ba Zhai,Min Su Wen Hua,4A,Liu Zhou Shi,Guangxi,60,2025/5/1,4.6,241.99,181.99,4.5,Yes,6363,6,"Zhang Jia Kou Da Jing Men ,  Qing Xi Ling ,  Tong Li Gu Zhen ,  Huang Di Ling",Fei Ji + Da Ba,Chun Ji,No,Highly Recommend,Very Satisfied
5245,Male,63,56+,Guangdong,Chong Sheng Si San Ta,Religious Culture,5A,Da Li Zhou,Yunnan,75,2023/3/1,5.9,253.93,178.93,3.8,No,,,,,Chun Ji,No,Recommend,Satisfied
4192,Male,42,36-45,Hunan,Jian Men Guan,Historical Culture,5A,Guang Yuan Shi,Sichuan,105,2024/5/18,6.8,105,0,4.2,No,,,,,Chun Ji,Yes,Recommend,Satisfied
9364,Male,32,26-35,Sichuan,Zhong Shan Sun Zhong Shan Gu Ju,Revolutionary Site,5A,Zhong Shan Shi,Guangdong,0,2024/6/11,2.8,452.64,452.64,4.3,Yes,1858,7,"Tong Li Gu Zhen ,  Wu Zhi Zhou Dao ,  Bei Hai Yin Tan ,  Yu Yuan ,  Nan Chang Ba Yi Qi Yi Ji Nian Guan ,  Shang Hai Du Sha Fu Ren La Xiang Guan",Gao Tie + Da Ba,Summer,No,Recommend,Satisfied
5569,Female,26,26-35,Tibet,Shan Xi Li Shi Bo Wu Guan,Wen Bo Yuan Guan,4A,Xi An Shi,Shaanxi,0,2022/8/4,2.5,106.77,106.77,4.8,Yes,1108,6,"Wu Xi Ying Shi Ji Di ,  Shang Hai Da Guan Yuan ,  Dong Hu ,  Shang Hai Shi Ji Gong Yuan",Fei Ji + Da Ba,Summer,No,Highly Recommend,Very Satisfied
9251,Female,38,36-45,Anhui,Bei Hai Yin Tan,Natural Scenery,4A,Bei Hai Shi,Guangxi,0,2024/1/13,2.3,80.59,80.59,5,No,,,,,Winter,Yes,Highly Recommend,Very Satisfied
1588,Female,47,46-55,Shaanxi,De Tian Pu Bu,Natural Scenery,5A,Chong Zuo Shi,Guangxi,115,2025/2/23,5.2,115,0,4.5,No,,,,,Winter,Yes,Highly Recommend,Very Satisfied
1442,Male,63,56+,Guizhou,Wei Hai Hua Xia Cheng,Theme Park,5A,Wei Hai Shi,Shandong,98,2022/9/15,7.7,134.61,36.61,4.5,Yes,7228,2,"Qi Kou Gu Zhen ,  Wu Xi Ying Shi Ji Di ,  Yi Meng Shan ,  Gui Lin Xiang Bi Shan ,  Ri Zhao Hai Bin Guo Jia Sen Lin Gong Yuan",Gao Tie + Da Ba,Autumn,No,Highly Recommend,Very Satisfied
1068,Male,41,36-45,Jilin,Qing Cheng Shan,Religious Culture,5A,Cheng Du Shi,Sichuan,90,2023/9/17,4.5,492.56,402.56,4.3,No,,,,,Autumn,Yes,Recommend,Satisfied
7047,Male,45,36-45,Shanghai,Qu Fu San Kong,Historical Culture,5A,Ji Ning Shi,Shandong,140,2025/3/14,4.5,162.93,22.93,4.9,Yes,860,6,"Heng Dian Ying Shi Cheng ,  Quan Zhou Qing Jing Tao Yuan ,  Zhong Guo Ke Ji Guan ,  Dong Jiang Hu",Gao Tie + Da Ba,Chun Ji,No,Highly Recommend,Very Satisfied
8183,Female,24,18-25,Beijing,Tang Shan Nan Hu,Cheng Shi Gong Yuan,4A,Tang Shan Shi,Hebei,0,2022/10/7,3,185.94,185.94,4.8,Yes,684,4,"Shang Hai Dong Wu Yuan ,  Shang Hai Huan Qiu Jin Rong Zhong Xin ,  Zhong Shan Ling ,  Chang Jia Zhuang Yuan ,  Chang Zhou Zhong Hua Kong Long Yuan",Fei Ji + Da Ba,Autumn,Yes,Highly Recommend,Very Satisfied
6704,Female,31,26-35,Guangxi,Long Men Shi Ku,Historical Culture,5A,Luo Yang Shi,Henan,90,2024/2/22,3.5,322.92,232.92,4.2,Yes,855,2,"Qi Tai He Bo Li Xi Da Quan ,  Ji Xi Xing Kai Hu ,  Song Hua Hu",Fei Ji + Da Ba,Winter,Yes,Recommend,Satisfied
1477,Female,33,26-35,Jiangsu,Tai Bai Shan,Natural Scenery,5A,Bao Ji Shi,Shaanxi,90,2024/2/17,6.1,90,0,5,No,,,,,Winter,Yes,Highly Recommend,Very Satisfied
432,Female,54,46-55,Zhejiang,Xiao Lang Di,Shui Li Gong Cheng,4A,Luo Yang Shi,Henan,40,2022/11/8,7.9,65.29,25.29,4,Yes,3772,2,"Tian Zi Fang ,  Du Jiang Yan ,  Tian Ya Hai Jiao ,  Si Gu Niang Shan",Fei Ji + Da Ba,Autumn,No,Recommend,Satisfied
47,Female,64,56+,Guangxi,Gao Ju Li Yi Zhi,Historical Site,5A,Tong Hua Shi,Jilin,100,2022/8/14,3.2,250.56,150.56,4,Yes,829,5,"Hu Kou Pu Bu ,  Fu Jian Tu Lou ,  Zhong Yang Da Jie ,  Chao Hu",Gao Tie + Da Ba,Summer,Yes,Recommend,Satisfied
6468,Female,64,56+,Gansu,Wen Zhou Nan Xi Jiang,Natural Scenery,4A,Wen Zhou Shi,Zhejiang,50,2024/8/4,3.9,479.11,429.11,4.3,Yes,2774,2,"Tie Ling Long Shou Shan ,  Shou Xian Gu Cheng ,  Shao Shan ,  Shen Zhen Hua Qiao Cheng",Fei Ji + Da Ba,Summer,Yes,Recommend,Satisfied
4078,Female,66,56+,Taiwan,Zhang Jia Jie Wu Ling Yuan,Natural Scenery,5A,Zhang Jia Jie Shi,Hunan,225,2022/7/3,3.7,674.67,449.67,5,No,,,,,Summer,Yes,Highly Recommend,Very Satisfied
